Year,Month,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2008,8,0.0,0.0,26.0,0.0,0.0
2008,7,21.0,0.0,0.0,0.0,0.0
2008,11,0.0,0.0,0.0,0.0,192.0
2008,3,0.0,0.0,0.0,0.0,71.0
2008,3,64.0,0.0,0.0,0.0,30.0
2008,8,9.0,0.0,15.0,0.0,7.0
2008,1,0.0,0.0,0.0,0.0,17.0
2008,12,11.0,0.0,12.0,0.0,146.0
2008,12,0.0,0.0,0.0,0.0,69.0
2008,10,0.0,0.0,5.0,0.0,23.0
2008,1,0.0,0.0,1.0,0.0,17.0
2008,6,8.0,0.0,1.0,0.0,70.0
2008,1,0.0,0.0,2.0,0.0,59.0
2008,11,0.0,8.0,81.0,0.0,106.0
2008,5,0.0,36.0,0.0,0.0,0.0
2008,11,0.0,0.0,26.0,0.0,0.0
2008,5,47.0,0.0,0.0,0.0,0.0
2008,12,0.0,0.0,0.0,0.0,118.0
2008,2,14.0,0.0,0.0,0.0,46.0
2008,2,16.0,0.0,5.0,0.0,0.0
2008,4,0.0,0.0,23.0,0.0,0.0
2008,7,7.0,0.0,1.0,0.0,7.0
2008,6,0.0,0.0,29.0,0.0,22.0
2008,2,0.0,0.0,0.0,0.0,63.0
2008,4,0.0,0.0,17.0,0.0,0.0
2008,12,0.0,0.0,30.0,0.0,0.0
2008,6,0.0,0.0,16.0,0.0,0.0
2008,1,8.0,0.0,0.0,0.0,19.0
2008,3,0.0,0.0,40.0,0.0,0.0
2008,1,0.0,0.0,4.0,0.0,11.0
2008,11,0.0,0.0,0.0,0.0,67.0
2008,12,84.0,0.0,0.0,0.0,84.0
2008,6,0.0,0.0,16.0,0.0,122.0
2008,11,37.0,0.0,73.0,0.0,25.0
2008,1,21.0,0.0,0.0,0.0,0.0
2008,8,75.0,0.0,0.0,0.0,34.0
2008,7,34.0,0.0,0.0,0.0,0.0
2008,3,0.0,0.0,0.0,0.0,37.0
2008,5,0.0,0.0,37.0,0.0,0.0
2008,8,0.0,0.0,52.0,0.0,0.0
2008,6,7.0,0.0,16.0,0.0,0.0
2008,1,12.0,0.0,7.0,0.0,0.0
2008,6,0.0,0.0,141.0,0.0,0.0
2008,3,0.0,0.0,17.0,0.0,0.0
2008,3,7.0,0.0,21.0,0.0,14.0
2008,6,2.0,0.0,0.0,0.0,45.0
2008,6,76.0,0.0,0.0,0.0,0.0
2008,5,0.0,0.0,1.0,0.0,28.0
2008,10,0.0,0.0,19.0,0.0,12.0
2008,1,0.0,0.0,23.0,0.0,0.0
2008,2,10.0,0.0,0.0,0.0,22.0
2008,1,0.0,0.0,20.0,0.0,0.0
2008,6,0.0,0.0,0.0,0.0,20.0
2008,11,9.0,0.0,2.0,0.0,119.0
2008,4,4.0,0.0,11.0,0.0,19.0
2008,6,0.0,54.0,6.0,0.0,107.0
2008,7,18.0,0.0,11.0,0.0,0.0
2008,12,12.0,4.0,0.0,0.0,0.0
2008,11,0.0,0.0,15.0,0.0,0.0
2008,10,78.0,0.0,15.0,0.0,0.0
2008,4,0.0,0.0,29.0,0.0,24.0
2008,6,0.0,0.0,18.0,0.0,0.0
2008,12,10.0,0.0,9.0,0.0,0.0
2008,7,0.0,0.0,44.0,0.0,0.0
2008,2,2.0,0.0,1.0,0.0,40.0
2008,11,0.0,0.0,42.0,0.0,103.0
2008,5,126.0,0.0,0.0,0.0,0.0
2008,8,22.0,0.0,0.0,0.0,0.0
2008,9,0.0,0.0,0.0,0.0,113.0
2008,12,0.0,15.0,0.0,0.0,188.0
2008,9,10.0,0.0,10.0,0.0,0.0
2008,7,0.0,0.0,24.0,0.0,0.0
2008,3,0.0,0.0,184.0,0.0,0.0
2008,7,0.0,0.0,39.0,0.0,33.0
2008,6,7.0,0.0,19.0,0.0,22.0
2008,6,0.0,0.0,0.0,0.0,17.0
2008,8,0.0,77.0,15.0,0.0,0.0
2008,11,0.0,36.0,8.0,0.0,70.0
2008,6,0.0,0.0,24.0,0.0,0.0
2008,12,40.0,0.0,51.0,0.0,61.0
2008,2,0.0,0.0,0.0,0.0,145.0
2008,4,41.0,0.0,61.0,0.0,0.0
2008,7,0.0,0.0,75.0,0.0,0.0
2008,6,0.0,0.0,3.0,0.0,107.0
2008,8,0.0,0.0,0.0,0.0,129.0
2008,4,0.0,0.0,174.0,0.0,0.0
2008,6,0.0,0.0,175.0,0.0,0.0
2008,12,0.0,0.0,21.0,0.0,23.0
2008,8,0.0,0.0,7.0,0.0,20.0
2008,5,4.0,0.0,0.0,0.0,12.0
2008,8,0.0,0.0,0.0,0.0,131.0
2008,5,0.0,0.0,19.0,0.0,0.0
2008,8,0.0,0.0,74.0,0.0,0.0
2008,7,0.0,0.0,0.0,0.0,42.0
2008,5,11.0,0.0,0.0,0.0,27.0
2008,1,0.0,0.0,12.0,0.0,25.0
2008,8,0.0,0.0,26.0,0.0,20.0
2008,2,21.0,0.0,6.0,0.0,0.0
2008,1,0.0,0.0,34.0,0.0,0.0
2008,3,0.0,0.0,15.0,0.0,72.0
2008,12,0.0,0.0,15.0,0.0,0.0
2008,4,0.0,0.0,0.0,0.0,40.0
2008,10,0.0,0.0,16.0,0.0,0.0
2008,2,0.0,0.0,2.0,0.0,34.0
2008,1,0.0,0.0,38.0,0.0,0.0
2008,7,16.0,0.0,0.0,0.0,0.0
2008,11,13.0,0.0,9.0,0.0,124.0
2008,12,0.0,0.0,22.0,0.0,0.0
2008,7,0.0,0.0,28.0,0.0,0.0
2008,8,0.0,0.0,0.0,0.0,28.0
2008,12,102.0,0.0,12.0,0.0,0.0
2008,6,19.0,0.0,0.0,0.0,0.0
2008,5,9.0,0.0,21.0,0.0,0.0
2008,12,7.0,0.0,0.0,0.0,28.0
2008,6,0.0,0.0,0.0,0.0,49.0
2008,8,0.0,2.0,0.0,0.0,57.0
2008,5,1.0,0.0,0.0,0.0,25.0
2008,5,0.0,0.0,23.0,0.0,6.0
2008,6,2.0,0.0,4.0,0.0,11.0
2008,6,0.0,0.0,22.0,0.0,0.0
2008,8,40.0,0.0,12.0,0.0,74.0
2008,3,47.0,0.0,0.0,0.0,0.0
2008,11,0.0,0.0,15.0,0.0,0.0
2008,11,0.0,0.0,0.0,0.0,62.0
2008,8,0.0,0.0,7.0,0.0,9.0
2008,3,43.0,0.0,0.0,0.0,0.0
2008,2,2.0,0.0,10.0,0.0,9.0
2008,2,0.0,0.0,0.0,0.0,58.0
2008,2,14.0,0.0,0.0,0.0,45.0
2008,7,11.0,0.0,45.0,0.0,17.0
2008,6,0.0,0.0,7.0,0.0,66.0
2008,2,0.0,6.0,85.0,0.0,70.0
2008,2,0.0,0.0,28.0,0.0,34.0
2008,8,1.0,0.0,0.0,0.0,22.0
2008,3,0.0,0.0,23.0,0.0,0.0
2008,4,0.0,0.0,1.0,0.0,40.0
2008,2,0.0,141.0,80.0,0.0,20.0
2008,7,35.0,0.0,7.0,0.0,0.0
2008,4,0.0,0.0,15.0,0.0,0.0
2008,7,0.0,0.0,112.0,0.0,0.0
2008,1,0.0,0.0,7.0,0.0,26.0
2008,12,45.0,0.0,13.0,0.0,0.0
2008,7,0.0,0.0,0.0,0.0,38.0
2008,6,0.0,0.0,0.0,0.0,32.0
2008,6,21.0,0.0,0.0,0.0,0.0
2008,1,24.0,0.0,0.0,0.0,77.0
2008,12,0.0,0.0,200.0,0.0,0.0
2008,3,0.0,0.0,7.0,0.0,51.0
2008,1,73.0,0.0,0.0,0.0,0.0
2008,7,3.0,0.0,3.0,0.0,23.0
2008,7,0.0,0.0,0.0,0.0,35.0
2008,2,57.0,0.0,13.0,0.0,0.0
2008,10,95.0,0.0,0.0,0.0,69.0
2008,7,15.0,0.0,0.0,0.0,256.0
2008,6,0.0,0.0,0.0,0.0,24.0
2008,9,0.0,0.0,22.0,0.0,0.0
2008,10,4.0,0.0,0.0,0.0,53.0
2008,11,48.0,0.0,8.0,0.0,0.0
2008,1,30.0,0.0,32.0,0.0,0.0
2008,3,4.0,0.0,31.0,0.0,33.0
2008,2,44.0,0.0,0.0,0.0,0.0
2008,2,0.0,0.0,0.0,0.0,15.0
2008,12,3.0,0.0,10.0,0.0,3.0
2008,1,0.0,0.0,15.0,0.0,0.0
2008,5,0.0,0.0,6.0,0.0,37.0
2008,1,0.0,0.0,0.0,0.0,326.0
2008,1,0.0,0.0,17.0,0.0,0.0
2008,8,0.0,0.0,0.0,0.0,29.0
2008,8,0.0,105.0,0.0,0.0,0.0
2008,1,0.0,0.0,40.0,0.0,0.0
2008,3,0.0,0.0,0.0,0.0,23.0
2008,11,2.0,0.0,31.0,0.0,0.0
2008,7,0.0,0.0,0.0,0.0,17.0
2008,12,73.0,0.0,0.0,0.0,0.0
2008,10,0.0,0.0,20.0,0.0,0.0
2008,12,0.0,0.0,9.0,0.0,24.0
2008,2,0.0,0.0,2.0,0.0,131.0
2008,8,0.0,0.0,7.0,0.0,49.0
2008,12,17.0,0.0,41.0,0.0,0.0
2008,2,17.0,0.0,6.0,0.0,0.0
2008,6,0.0,0.0,0.0,0.0,68.0
2008,12,0.0,0.0,34.0,0.0,0.0
2008,5,629.0,0.0,1.0,0.0,0.0
2008,8,48.0,0.0,0.0,0.0,0.0
2008,10,83.0,0.0,0.0,0.0,12.0
2008,3,0.0,0.0,130.0,0.0,0.0
2008,9,0.0,0.0,29.0,0.0,0.0
2008,6,0.0,0.0,21.0,0.0,0.0
2008,2,0.0,145.0,55.0,0.0,0.0
2008,5,62.0,0.0,0.0,0.0,0.0
2008,12,0.0,48.0,15.0,0.0,0.0
2008,11,0.0,0.0,13.0,0.0,6.0
2008,1,6.0,0.0,11.0,0.0,0.0
2008,10,28.0,0.0,0.0,0.0,0.0
2008,4,0.0,0.0,0.0,0.0,194.0
2008,4,0.0,0.0,36.0,0.0,78.0
2008,6,0.0,0.0,0.0,0.0,189.0
2008,3,15.0,0.0,0.0,0.0,2.0
2008,12,0.0,0.0,12.0,0.0,71.0
2008,6,4.0,0.0,110.0,0.0,14.0
2008,6,0.0,0.0,38.0,0.0,0.0
2008,12,0.0,0.0,5.0,0.0,53.0
2008,5,26.0,0.0,11.0,0.0,25.0
2008,6,0.0,0.0,234.0,0.0,0.0
2008,10,0.0,0.0,0.0,0.0,144.0
2008,1,0.0,22.0,5.0,0.0,38.0
2008,1,0.0,0.0,22.0,0.0,0.0
2008,12,34.0,0.0,0.0,0.0,0.0
2008,7,56.0,0.0,0.0,0.0,0.0
2008,1,17.0,0.0,0.0,0.0,105.0
2008,12,98.0,0.0,14.0,0.0,0.0
2008,7,0.0,0.0,45.0,0.0,0.0
2008,10,0.0,0.0,32.0,0.0,0.0
2008,2,0.0,0.0,9.0,0.0,136.0
2008,3,0.0,0.0,16.0,0.0,0.0
2008,10,13.0,0.0,8.0,0.0,0.0
2008,6,7.0,0.0,9.0,0.0,0.0
2008,6,16.0,0.0,0.0,0.0,0.0
2008,12,11.0,0.0,40.0,0.0,0.0
2008,3,9.0,0.0,14.0,0.0,0.0
2008,3,0.0,0.0,19.0,0.0,0.0
2008,1,9.0,0.0,11.0,0.0,0.0
2008,2,23.0,0.0,29.0,0.0,0.0
2008,6,0.0,59.0,0.0,0.0,21.0
2008,1,0.0,0.0,28.0,0.0,0.0
2008,3,3.0,0.0,0.0,0.0,39.0
2008,6,0.0,0.0,33.0,0.0,0.0
2008,9,45.0,0.0,0.0,0.0,0.0
2008,6,0.0,0.0,0.0,0.0,52.0
2008,4,0.0,0.0,24.0,0.0,0.0
2008,4,0.0,0.0,0.0,0.0,81.0
2008,10,0.0,0.0,75.0,0.0,0.0
2008,1,0.0,0.0,0.0,0.0,112.0
2008,1,0.0,0.0,36.0,0.0,0.0
2008,12,52.0,0.0,0.0,0.0,0.0
2008,5,11.0,0.0,8.0,0.0,0.0
2008,1,0.0,0.0,0.0,8.0,70.0
2008,1,0.0,0.0,6.0,0.0,14.0
2008,5,0.0,0.0,15.0,0.0,0.0
2008,2,0.0,0.0,0.0,0.0,70.0
2008,3,60.0,0.0,0.0,0.0,0.0
2008,1,15.0,0.0,0.0,0.0,0.0
2008,7,0.0,0.0,15.0,0.0,0.0
2008,5,0.0,0.0,16.0,0.0,0.0
2008,5,0.0,0.0,54.0,0.0,0.0
2008,11,0.0,0.0,0.0,0.0,19.0
2008,6,9.0,0.0,0.0,0.0,10.0
2008,2,0.0,0.0,0.0,0.0,45.0
2008,10,0.0,0.0,29.0,0.0,0.0
2008,10,0.0,0.0,94.0,0.0,0.0
2008,6,92.0,0.0,0.0,0.0,246.0
2008,1,50.0,0.0,0.0,0.0,0.0
2008,7,1.0,0.0,2.0,0.0,22.0
2008,3,10.0,0.0,0.0,0.0,9.0
2008,3,0.0,0.0,0.0,0.0,67.0
2008,1,19.0,0.0,0.0,0.0,0.0
2008,12,0.0,34.0,0.0,0.0,61.0
2008,3,0.0,0.0,0.0,0.0,71.0
2008,6,0.0,0.0,49.0,0.0,5.0
2008,1,2.0,0.0,0.0,0.0,73.0
2008,10,0.0,0.0,3.0,0.0,13.0
2008,6,58.0,0.0,0.0,0.0,0.0
2008,8,0.0,0.0,17.0,0.0,0.0
2008,6,20.0,0.0,3.0,0.0,0.0
2008,6,22.0,0.0,16.0,0.0,0.0
2008,5,0.0,0.0,30.0,0.0,0.0
2008,6,3.0,0.0,13.0,0.0,0.0
2008,6,16.0,0.0,0.0,0.0,0.0
2008,1,7.0,0.0,11.0,0.0,0.0
2008,1,0.0,0.0,15.0,0.0,0.0
2008,2,0.0,20.0,6.0,0.0,0.0
2008,5,1.0,0.0,2.0,0.0,17.0
2008,3,0.0,0.0,0.0,0.0,16.0
2008,7,0.0,0.0,0.0,0.0,85.0
2008,8,0.0,0.0,2.0,0.0,44.0
2008,8,0.0,0.0,0.0,0.0,83.0
2008,7,139.0,0.0,10.0,0.0,0.0
2008,12,0.0,0.0,125.0,0.0,0.0
2008,4,8.0,0.0,10.0,0.0,0.0
2008,1,105.0,0.0,4.0,0.0,0.0
2008,7,0.0,0.0,0.0,0.0,80.0
2008,8,0.0,0.0,22.0,0.0,0.0
2008,2,0.0,0.0,32.0,0.0,0.0
2008,12,3.0,0.0,0.0,0.0,17.0
2008,4,25.0,0.0,0.0,0.0,0.0
2008,11,0.0,0.0,14.0,0.0,50.0
2008,12,2.0,0.0,0.0,0.0,13.0
2008,4,18.0,0.0,45.0,0.0,0.0
2008,7,81.0,0.0,0.0,0.0,0.0
2008,4,16.0,0.0,14.0,0.0,4.0
2008,7,7.0,0.0,14.0,0.0,0.0
2008,6,46.0,0.0,0.0,0.0,0.0
2008,5,7.0,0.0,9.0,0.0,0.0
2008,9,37.0,0.0,0.0,0.0,0.0
2008,8,11.0,0.0,17.0,0.0,0.0
2008,2,0.0,0.0,46.0,0.0,0.0
2008,7,0.0,0.0,22.0,0.0,0.0
2008,7,0.0,14.0,0.0,0.0,105.0
2008,8,4.0,0.0,1.0,0.0,14.0
2008,8,73.0,0.0,0.0,0.0,0.0
2008,4,0.0,0.0,10.0,8.0,0.0
2008,7,68.0,0.0,0.0,0.0,0.0
2008,6,28.0,0.0,0.0,0.0,0.0
2008,7,62.0,0.0,7.0,0.0,0.0
2008,5,7.0,0.0,41.0,0.0,7.0
2008,8,95.0,0.0,9.0,0.0,0.0
2008,7,42.0,0.0,23.0,0.0,0.0
2008,7,0.0,0.0,17.0,0.0,0.0
2008,8,37.0,0.0,0.0,0.0,145.0
2008,12,2.0,0.0,3.0,0.0,31.0
2008,12,4.0,0.0,21.0,0.0,0.0
2008,9,0.0,0.0,19.0,0.0,0.0
2008,2,5.0,0.0,0.0,0.0,13.0
2008,3,27.0,0.0,0.0,0.0,0.0
2008,2,0.0,0.0,0.0,0.0,85.0
2008,12,0.0,0.0,29.0,0.0,0.0
2008,1,2.0,0.0,0.0,0.0,19.0
2008,12,0.0,0.0,14.0,0.0,12.0
2008,2,31.0,0.0,0.0,0.0,15.0
2008,7,35.0,0.0,0.0,0.0,0.0
2008,8,2.0,0.0,0.0,0.0,32.0
2008,7,0.0,0.0,0.0,0.0,22.0
2008,3,0.0,88.0,138.0,0.0,0.0
2008,12,0.0,0.0,117.0,0.0,15.0
2008,9,0.0,0.0,18.0,0.0,0.0
2008,3,0.0,0.0,28.0,0.0,0.0
2008,2,0.0,0.0,8.0,0.0,20.0
2008,3,8.0,0.0,15.0,0.0,0.0
2008,11,65.0,0.0,0.0,0.0,116.0
2008,5,0.0,0.0,0.0,0.0,18.0
2008,2,64.0,0.0,3.0,0.0,0.0
2008,8,4.0,0.0,0.0,0.0,50.0
2008,3,18.0,0.0,0.0,0.0,0.0
2008,5,8.0,0.0,29.0,0.0,47.0
2008,1,0.0,25.0,0.0,0.0,0.0
2008,4,3.0,0.0,0.0,0.0,17.0
2008,8,0.0,0.0,65.0,0.0,0.0
2008,7,70.0,0.0,0.0,0.0,0.0
2008,1,0.0,0.0,0.0,0.0,32.0
2008,1,47.0,0.0,0.0,0.0,0.0
2008,9,0.0,0.0,15.0,0.0,66.0
2008,9,0.0,0.0,11.0,0.0,88.0
2008,1,0.0,0.0,13.0,0.0,32.0
2008,3,19.0,0.0,0.0,0.0,0.0
2008,7,20.0,0.0,0.0,0.0,0.0
2008,12,1.0,0.0,0.0,0.0,16.0
2008,1,0.0,11.0,0.0,0.0,199.0
2008,11,25.0,0.0,0.0,0.0,0.0
2008,11,0.0,0.0,8.0,0.0,33.0
2008,6,0.0,0.0,17.0,0.0,0.0
2008,4,114.0,0.0,0.0,0.0,0.0
2008,11,26.0,0.0,0.0,0.0,8.0
2008,6,0.0,0.0,27.0,0.0,0.0
2008,5,0.0,0.0,36.0,0.0,0.0
2008,3,0.0,0.0,37.0,0.0,0.0
2008,4,0.0,0.0,19.0,0.0,0.0
2008,1,0.0,0.0,0.0,0.0,42.0
2008,11,0.0,0.0,84.0,0.0,0.0
2008,4,0.0,4.0,16.0,0.0,30.0
2008,6,0.0,0.0,18.0,0.0,0.0
2008,12,0.0,73.0,16.0,0.0,11.0
2008,7,0.0,0.0,26.0,0.0,0.0
2008,9,0.0,0.0,27.0,0.0,0.0
2008,8,56.0,0.0,0.0,0.0,0.0
2008,3,12.0,0.0,41.0,0.0,127.0
2008,4,3.0,0.0,0.0,0.0,22.0
2008,10,0.0,0.0,20.0,0.0,0.0
2008,7,0.0,0.0,0.0,0.0,91.0
2008,6,36.0,0.0,40.0,0.0,133.0
2008,5,0.0,0.0,28.0,0.0,0.0
2008,12,0.0,0.0,0.0,0.0,20.0
2008,6,15.0,0.0,0.0,0.0,18.0
2008,2,33.0,0.0,1.0,0.0,41.0
2008,8,0.0,0.0,22.0,0.0,0.0
2008,6,30.0,0.0,0.0,0.0,0.0
2008,6,37.0,0.0,0.0,0.0,0.0
2008,12,13.0,0.0,6.0,0.0,0.0
2008,8,0.0,0.0,4.0,0.0,48.0
2008,2,0.0,0.0,2.0,0.0,24.0
2008,6,0.0,0.0,0.0,0.0,43.0
2008,9,80.0,0.0,0.0,0.0,0.0
2008,6,13.0,0.0,24.0,0.0,0.0
2008,7,0.0,0.0,0.0,0.0,26.0
2008,2,0.0,0.0,16.0,0.0,0.0
2008,2,0.0,0.0,0.0,0.0,34.0
2008,6,0.0,0.0,27.0,9.0,0.0
2008,4,0.0,0.0,29.0,0.0,0.0
2008,12,1.0,0.0,11.0,0.0,7.0
2008,4,0.0,0.0,21.0,0.0,0.0
2008,7,0.0,0.0,238.0,0.0,0.0
2008,10,54.0,0.0,0.0,0.0,0.0
2008,2,0.0,0.0,57.0,0.0,0.0
2008,2,0.0,0.0,33.0,0.0,10.0
2008,3,0.0,0.0,0.0,0.0,27.0
2008,6,0.0,0.0,4.0,0.0,146.0
2008,1,2.0,0.0,12.0,0.0,14.0
2008,12,130.0,0.0,89.0,0.0,0.0
2008,7,10.0,0.0,0.0,0.0,40.0
2008,1,8.0,0.0,12.0,0.0,0.0
2008,12,12.0,0.0,5.0,0.0,0.0
2008,11,0.0,83.0,0.0,0.0,0.0
2008,8,0.0,0.0,4.0,0.0,12.0
2008,9,0.0,0.0,1.0,0.0,23.0
2008,4,13.0,0.0,14.0,0.0,0.0
2008,6,0.0,0.0,155.0,0.0,0.0
2008,1,0.0,13.0,159.0,0.0,0.0
2008,7,10.0,0.0,19.0,0.0,0.0
2008,6,0.0,0.0,18.0,0.0,0.0
2008,10,5.0,0.0,0.0,0.0,25.0
2008,8,0.0,0.0,38.0,0.0,0.0
2008,5,25.0,0.0,0.0,0.0,0.0
2008,8,0.0,0.0,78.0,0.0,0.0
2008,4,0.0,0.0,9.0,0.0,91.0
2008,6,0.0,0.0,0.0,0.0,17.0
2008,2,0.0,0.0,27.0,0.0,0.0
2008,7,123.0,0.0,0.0,0.0,0.0
2008,4,0.0,0.0,0.0,0.0,42.0
2008,3,0.0,0.0,0.0,0.0,63.0
2008,3,5.0,0.0,0.0,0.0,16.0
2008,3,0.0,20.0,11.0,0.0,96.0
2008,1,50.0,0.0,0.0,0.0,0.0
2008,8,17.0,0.0,4.0,0.0,0.0
2008,10,3.0,0.0,10.0,0.0,12.0
2008,12,0.0,0.0,37.0,0.0,0.0
2008,3,8.0,0.0,10.0,0.0,8.0
2008,5,0.0,0.0,25.0,0.0,0.0
2008,6,0.0,0.0,11.0,0.0,129.0
2008,2,0.0,0.0,0.0,0.0,19.0
2008,11,0.0,0.0,30.0,0.0,0.0
2008,7,5.0,0.0,0.0,0.0,48.0
2008,12,31.0,0.0,34.0,0.0,0.0
2008,6,35.0,0.0,0.0,0.0,0.0
2008,2,0.0,0.0,0.0,0.0,21.0
2008,3,7.0,0.0,17.0,0.0,0.0
2008,6,30.0,0.0,0.0,0.0,0.0
2008,2,0.0,0.0,40.0,0.0,28.0
2008,5,7.0,0.0,0.0,0.0,18.0
2008,12,0.0,0.0,48.0,0.0,0.0
2008,4,49.0,0.0,0.0,0.0,82.0
2008,5,324.0,0.0,0.0,0.0,0.0
2008,6,0.0,0.0,0.0,0.0,35.0
2008,4,42.0,0.0,4.0,0.0,0.0
2008,6,0.0,0.0,56.0,0.0,0.0
2008,12,0.0,0.0,73.0,0.0,0.0
2008,3,67.0,0.0,0.0,0.0,0.0
2008,1,33.0,0.0,0.0,0.0,0.0
2008,3,0.0,0.0,2.0,0.0,31.0
2008,12,0.0,0.0,0.0,0.0,68.0
2008,1,0.0,0.0,47.0,0.0,0.0
2008,10,0.0,0.0,31.0,0.0,0.0
2008,11,0.0,0.0,0.0,0.0,86.0
2008,5,0.0,20.0,0.0,0.0,0.0
2008,6,0.0,0.0,14.0,0.0,139.0
2008,11,0.0,0.0,40.0,0.0,0.0
2008,4,0.0,0.0,21.0,0.0,0.0
2008,7,42.0,0.0,0.0,0.0,0.0
2008,12,12.0,0.0,15.0,0.0,0.0
2008,6,0.0,0.0,19.0,0.0,43.0
2008,7,78.0,0.0,15.0,0.0,0.0
2008,6,0.0,34.0,0.0,0.0,19.0
2008,8,0.0,0.0,29.0,0.0,0.0
2008,1,4.0,0.0,83.0,0.0,0.0
2008,3,0.0,0.0,25.0,0.0,12.0
2008,5,0.0,0.0,51.0,0.0,0.0
2008,2,0.0,0.0,18.0,0.0,0.0
2008,4,64.0,0.0,0.0,0.0,0.0
2008,2,0.0,14.0,2.0,0.0,0.0
2008,4,0.0,0.0,14.0,0.0,25.0
2008,3,54.0,0.0,0.0,0.0,3.0
2008,6,0.0,0.0,28.0,0.0,0.0
2008,1,0.0,14.0,3.0,0.0,0.0
2008,12,89.0,0.0,54.0,0.0,0.0
2008,4,0.0,0.0,16.0,0.0,45.0
2008,7,0.0,0.0,15.0,0.0,35.0
2008,6,10.0,0.0,47.0,0.0,0.0
2008,3,0.0,0.0,0.0,0.0,57.0
2008,3,7.0,0.0,4.0,0.0,14.0
2008,12,0.0,0.0,11.0,0.0,40.0
2008,8,0.0,0.0,3.0,0.0,15.0
2008,10,0.0,10.0,14.0,0.0,0.0
2008,5,0.0,0.0,45.0,0.0,0.0
2008,1,27.0,0.0,0.0,0.0,0.0
2008,3,0.0,0.0,6.0,0.0,78.0
2008,4,0.0,0.0,0.0,0.0,29.0
2008,1,15.0,0.0,22.0,0.0,0.0
2008,2,1.0,0.0,5.0,0.0,14.0
2008,6,20.0,0.0,11.0,0.0,17.0
2008,7,0.0,0.0,0.0,0.0,17.0
2008,4,0.0,0.0,72.0,0.0,0.0
2008,11,0.0,0.0,81.0,0.0,0.0
2008,7,49.0,0.0,0.0,0.0,0.0
2008,7,73.0,0.0,41.0,0.0,0.0
2008,12,0.0,0.0,32.0,0.0,0.0
2008,11,0.0,0.0,59.0,0.0,0.0
2008,12,50.0,0.0,18.0,0.0,0.0
2008,11,0.0,0.0,17.0,0.0,0.0
2008,6,0.0,0.0,16.0,0.0,0.0
2008,10,21.0,0.0,7.0,0.0,0.0
2008,1,0.0,0.0,73.0,0.0,0.0
2008,5,0.0,0.0,6.0,0.0,32.0
2008,8,0.0,0.0,26.0,0.0,0.0
2008,6,4.0,0.0,0.0,0.0,14.0
2008,12,44.0,0.0,0.0,0.0,50.0
2008,5,11.0,0.0,4.0,0.0,9.0
2008,7,0.0,0.0,4.0,0.0,11.0
2008,3,0.0,0.0,24.0,0.0,0.0
2008,7,0.0,19.0,0.0,0.0,17.0
2008,8,22.0,0.0,0.0,0.0,0.0
2008,7,0.0,0.0,0.0,0.0,64.0
2008,1,22.0,0.0,0.0,0.0,20.0
2008,1,1.0,0.0,0.0,0.0,25.0
2008,3,0.0,0.0,18.0,0.0,0.0
2008,4,0.0,0.0,50.0,0.0,0.0
2008,7,0.0,0.0,0.0,0.0,24.0
2008,2,0.0,0.0,0.0,0.0,40.0
2008,5,0.0,0.0,0.0,0.0,21.0
2008,1,0.0,0.0,21.0,0.0,0.0
2008,6,0.0,0.0,60.0,0.0,0.0
2008,9,0.0,0.0,24.0,0.0,0.0
2008,3,10.0,0.0,13.0,0.0,0.0
2008,7,0.0,0.0,28.0,0.0,0.0
2008,10,34.0,0.0,0.0,0.0,0.0
2008,10,0.0,0.0,101.0,0.0,0.0
2008,2,0.0,11.0,23.0,0.0,14.0
2008,9,0.0,0.0,30.0,0.0,0.0
2008,5,0.0,0.0,21.0,0.0,0.0
2008,8,0.0,0.0,17.0,0.0,0.0
2008,5,10.0,0.0,6.0,0.0,0.0
2008,1,4.0,0.0,0.0,0.0,12.0
2008,2,0.0,0.0,56.0,0.0,4.0
2008,6,0.0,0.0,4.0,0.0,30.0
2008,7,0.0,0.0,6.0,0.0,38.0
2008,7,19.0,0.0,8.0,0.0,0.0
2008,2,0.0,0.0,17.0,0.0,0.0
2008,6,0.0,0.0,28.0,0.0,0.0
2008,2,0.0,232.0,0.0,0.0,0.0
2008,8,17.0,0.0,2.0,0.0,0.0
2008,11,0.0,0.0,17.0,0.0,0.0
2008,6,40.0,0.0,31.0,0.0,4.0
2008,6,30.0,0.0,0.0,0.0,0.0
2008,8,75.0,0.0,0.0,0.0,0.0
2008,9,0.0,0.0,61.0,0.0,0.0
2008,10,13.0,0.0,12.0,0.0,0.0
2008,4,0.0,0.0,21.0,0.0,17.0
2008,4,0.0,0.0,0.0,0.0,19.0
2008,6,0.0,0.0,25.0,0.0,27.0
2008,1,0.0,0.0,174.0,0.0,0.0
2008,6,0.0,0.0,0.0,0.0,47.0
2008,12,53.0,0.0,17.0,0.0,0.0
2008,12,0.0,0.0,0.0,20.0,41.0
2008,2,0.0,0.0,0.0,0.0,44.0
2008,12,18.0,0.0,0.0,0.0,0.0
2008,10,36.0,0.0,2.0,0.0,0.0
2008,4,26.0,0.0,0.0,0.0,0.0
2008,9,0.0,0.0,19.0,0.0,12.0
2008,5,0.0,0.0,0.0,0.0,46.0
2008,3,0.0,0.0,14.0,0.0,7.0
2008,3,5.0,0.0,9.0,0.0,51.0
